CMDLINE /Users/ahenry/miniconda3/envs/wind_forecasting_env/bin/python preprocessing_main.py --config ../../examples/inputs/preprocessing_inputs_awaken_new.yaml --reload_data --multiprocessor cf
MEM 0.046875 1737220060.1102
MEM 36.718750 1737220060.2173
MEM 57.187500 1737220060.3270
MEM 72.062500 1737220060.4369
MEM 101.812500 1737220060.5445
MEM 117.000000 1737220060.6778
MEM 134.687500 1737220060.7874
MEM 144.359375 1737220060.8928
MEM 171.718750 1737220061.0025
MEM 188.359375 1737220061.1122
MEM 203.750000 1737220061.2218
MEM 211.781250 1737220061.3316
MEM 223.250000 1737220061.4411
MEM 240.234375 1737220061.5461
MEM 255.859375 1737220061.6550
MEM 266.187500 1737220061.7649
MEM 276.109375 1737220061.8747
MEM 289.093750 1737220061.9798
MEM 295.625000 1737220062.0896
MEM 307.421875 1737220062.1994
MEM 313.015625 1737220062.3091
MEM 314.953125 1737220062.4189
MEM 582.234375 1737220062.5252
MEM 761.890625 1737220062.6376
MEM 925.937500 1737220062.7483
MEM 1004.468750 1737220062.8916
MEM 1044.781250 1737220063.0085
MEM 1080.875000 1737220063.1229
MEM 1115.484375 1737220063.2372
MEM 1148.671875 1737220063.3516
MEM 1234.328125 1737220063.4696
MEM 1341.703125 1737220063.5799
MEM 1443.250000 1737220063.7141
MEM 1465.343750 1737220063.8696
MEM 1521.765625 1737220063.9892
MEM 1576.515625 1737220064.1017
MEM 1620.765625 1737220064.2745
MEM 1678.421875 1737220064.3878
MEM 1754.015625 1737220064.5268
MEM 1890.796875 1737220064.6424
MEM 2091.078125 1737220064.7564
MEM 2259.781250 1737220064.8685
MEM 2432.921875 1737220064.9831
MEM 2520.562500 1737220065.0946
MEM 2564.937500 1737220065.2086
MEM 2597.515625 1737220065.3212
MEM 2618.609375 1737220065.4295
MEM 2681.921875 1737220065.5361
MEM 2682.546875 1737220065.6425
MEM 2683.515625 1737220065.7513
MEM 2684.171875 1737220065.8588
MEM 2684.781250 1737220065.9706
MEM 2863.093750 1737220066.0986
MEM 2863.093750 1737220066.2578
MEM 2863.093750 1737220066.4128
MEM 2863.093750 1737220066.5659
MEM 2863.093750 1737220066.7280
MEM 2863.109375 1737220066.8842
MEM 2870.156250 1737220067.0158
MEM 2870.171875 1737220067.1532
MEM 2870.171875 1737220067.2941
MEM 2870.171875 1737220067.4315
MEM 2870.187500 1737220067.5626
MEM 2870.359375 1737220067.7097
MEM 2872.593750 1737220067.8602
MEM 2873.125000 1737220068.0129
MEM 2883.406250 1737220068.1506
MEM 2887.109375 1737220068.2939
MEM 2887.750000 1737220068.4535
MEM 2888.062500 1737220068.6002
MEM 2888.140625 1737220068.7502
MEM 2888.156250 1737220068.9055
MEM 2888.171875 1737220069.0608
MEM 2888.156250 1737220069.2064
MEM 2888.156250 1737220069.3598
MEM 2888.156250 1737220069.5092
MEM 2888.156250 1737220069.6677
MEM 2888.156250 1737220069.8233
MEM 2888.156250 1737220069.9755
MEM 2888.171875 1737220070.1200
