CMDLINE /Users/ahenry/miniconda3/envs/wind_forecasting_env/bin/python preprocessing_main.py --config ../../examples/inputs/preprocessing_inputs_awaken_new.yaml --reload_data --multiprocessor cf
MEM 0.046875 1737219799.2108
MEM 38.921875 1737219799.3180
MEM 60.406250 1737219799.4277
MEM 76.781250 1737219799.5381
MEM 102.125000 1737219799.6462
MEM 117.203125 1737219799.7669
MEM 134.562500 1737219799.8751
MEM 144.328125 1737219799.9841
MEM 172.281250 1737219800.0939
MEM 190.062500 1737219800.2037
MEM 205.859375 1737219800.3136
MEM 215.062500 1737219800.4235
MEM 229.203125 1737219800.5333
MEM 249.046875 1737219800.6429
MEM 260.171875 1737219800.7526
MEM 269.125000 1737219800.8583
MEM 280.843750 1737219800.9681
MEM 292.312500 1737219801.0779
MEM 300.265625 1737219801.1876
MEM 309.328125 1737219801.2974
MEM 312.203125 1737219801.4070
MEM 563.546875 1737219801.5153
MEM 801.078125 1737219801.6274
MEM 980.390625 1737219801.7538
MEM 1034.437500 1737219801.9209
MEM 1081.968750 1737219802.0525
MEM 1123.187500 1737219802.1991
MEM 1207.062500 1737219802.3068
MEM 1323.687500 1737219802.4213
MEM 1393.578125 1737219802.5543
MEM 1472.421875 1737219802.6769
MEM 1480.328125 1737219802.7911
MEM 1534.765625 1737219802.8999
MEM 1568.328125 1737219803.0130
MEM 1589.140625 1737219803.1234
MEM 1640.984375 1737219803.2382
MEM 1692.828125 1737219803.3525
MEM 1851.484375 1737219803.5000
MEM 2019.031250 1737219803.6085
MEM 2227.109375 1737219803.7197
MEM 2433.625000 1737219803.8320
MEM 2556.015625 1737219803.9431
MEM 2584.890625 1737219804.0578
MEM 2628.343750 1737219804.1685
MEM 2681.171875 1737219804.2772
MEM 2682.015625 1737219804.3839
MEM 2682.656250 1737219804.4897
MEM 2683.375000 1737219804.5961
MEM 2683.968750 1737219804.7022
MEM 2860.093750 1737219804.8559
MEM 2860.078125 1737219805.0065
MEM 2860.078125 1737219805.1757
MEM 2860.078125 1737219805.3273
MEM 2860.078125 1737219805.4689
MEM 2861.593750 1737219805.6015
MEM 2867.093750 1737219805.7378
MEM 2867.093750 1737219805.8776
MEM 2867.109375 1737219806.0182
MEM 2867.109375 1737219806.1447
MEM 2867.156250 1737219806.2813
MEM 2869.250000 1737219806.4313
MEM 2869.859375 1737219806.5844
MEM 2872.453125 1737219806.7177
MEM 2884.109375 1737219806.8662
MEM 2884.921875 1737219807.0126
MEM 2885.218750 1737219807.1624
MEM 2885.375000 1737219807.3175
MEM 2885.421875 1737219807.4646
MEM 2885.421875 1737219807.6141
MEM 2885.468750 1737219807.7653
MEM 2885.500000 1737219807.9175
MEM 2885.531250 1737219808.0650
MEM 2885.531250 1737219808.2159
MEM 2885.531250 1737219808.3645
MEM 2885.531250 1737219808.5128
MEM 2885.531250 1737219808.6625
MEM 2885.531250 1737219808.8102
MEM 2885.531250 1737219808.9570
MEM 2885.531250 1737219809.1060
MEM 2885.531250 1737219809.2560
MEM 2885.531250 1737219809.4157
MEM 2885.234375 1737219809.5796
MEM 2885.234375 1737219809.7268
MEM 2885.234375 1737219809.8810
MEM 2885.234375 1737219810.0373
MEM 2885.234375 1737219810.1976
MEM 2885.234375 1737219810.3505
MEM 2885.234375 1737219810.5042
MEM 2885.234375 1737219810.6658
MEM 2885.234375 1737219810.8101
MEM 2885.234375 1737219810.9588
MEM 2885.234375 1737219811.1089
MEM 2885.234375 1737219811.2819
MEM 2885.234375 1737219811.4330
MEM 2885.234375 1737219811.5844
MEM 2885.234375 1737219811.7344
MEM 2885.234375 1737219811.8942
MEM 2885.234375 1737219812.0552
MEM 2885.234375 1737219812.2250
MEM 2885.234375 1737219812.3753
MEM 2885.234375 1737219812.5268
MEM 2885.234375 1737219812.6842
MEM 2885.234375 1737219812.8329
MEM 2885.234375 1737219812.9846
MEM 2885.234375 1737219813.1355
MEM 2885.234375 1737219813.2844
MEM 2885.234375 1737219813.4404
MEM 2885.234375 1737219813.5965
MEM 2885.234375 1737219813.7446
MEM 2885.234375 1737219813.8936
MEM 2885.234375 1737219814.0450
MEM 2885.234375 1737219814.2038
MEM 2885.234375 1737219814.3589
MEM 2885.234375 1737219814.5094
MEM 2885.234375 1737219814.6663
MEM 2885.234375 1737219814.8251
MEM 2885.234375 1737219814.9696
MEM 2885.234375 1737219815.1207
MEM 2885.234375 1737219815.2716
MEM 2885.234375 1737219815.4221
MEM 2885.234375 1737219815.5732
MEM 2885.234375 1737219815.7342
MEM 2885.234375 1737219815.8855
MEM 2885.234375 1737219816.0353
MEM 2885.234375 1737219816.1914
MEM 2885.234375 1737219816.3431
MEM 2885.234375 1737219816.4883
MEM 2885.234375 1737219816.6378
MEM 2885.234375 1737219816.7951
MEM 2885.234375 1737219816.9441
MEM 2885.234375 1737219817.0938
MEM 2885.234375 1737219817.2408
MEM 2885.234375 1737219817.3865
MEM 2885.234375 1737219817.5371
MEM 2885.234375 1737219817.6981
MEM 2885.234375 1737219817.8502
MEM 2885.234375 1737219818.0039
MEM 2885.234375 1737219818.1551
MEM 2885.234375 1737219818.3083
MEM 2885.234375 1737219818.4676
MEM 2885.234375 1737219818.6207
MEM 2885.234375 1737219818.7689
MEM 2885.234375 1737219818.9242
MEM 2885.234375 1737219819.0766
MEM 2885.234375 1737219819.2273
MEM 2885.234375 1737219819.3851
MEM 2885.234375 1737219819.5456
MEM 2885.234375 1737219819.6909
MEM 2885.234375 1737219819.8439
MEM 2885.234375 1737219820.0080
MEM 2885.234375 1737219820.1566
MEM 2885.250000 1737219820.3107
MEM 2885.250000 1737219820.4663
MEM 2885.250000 1737219820.6242
MEM 2885.250000 1737219820.7820
MEM 2885.250000 1737219820.9330
MEM 2885.250000 1737219821.0904
MEM 2885.250000 1737219821.2489
MEM 2918.859375 1737219821.3964
MEM 3149.968750 1737219821.5325
MEM 3532.703125 1737219821.6506
MEM 3619.265625 1737219821.7837
MEM 3673.375000 1737219821.9206
MEM 3771.625000 1737219822.0596
MEM 3809.250000 1737219822.2031
MEM 3809.250000 1737219822.3501
MEM 3809.265625 1737219822.4873
MEM 3809.265625 1737219822.6194
MEM 3809.296875 1737219822.7573
MEM 3809.296875 1737219822.8920
MEM 3809.328125 1737219823.0292
MEM 3809.453125 1737219823.1581
MEM 3809.656250 1737219823.3030
MEM 3809.984375 1737219823.4487
MEM 3810.218750 1737219823.5907
MEM 3810.437500 1737219823.7333
MEM 3810.640625 1737219823.8775
MEM 3810.765625 1737219824.0202
MEM 3810.843750 1737219824.1643
MEM 3810.875000 1737219824.3115
MEM 3810.890625 1737219824.4626
MEM 3810.906250 1737219824.6183
MEM 3810.906250 1737219824.7666
MEM 3810.906250 1737219824.9151
MEM 3810.906250 1737219825.0667
MEM 3810.906250 1737219825.2142
MEM 3810.906250 1737219825.3681
MEM 3810.906250 1737219825.5209
MEM 3810.906250 1737219825.6674
MEM 3810.906250 1737219825.8211
MEM 3810.906250 1737219825.9716
MEM 3810.906250 1737219826.1221
MEM 3810.906250 1737219826.2845
MEM 3810.906250 1737219826.4339
MEM 3810.906250 1737219826.5816
MEM 3810.906250 1737219826.7382
MEM 3810.906250 1737219826.8920
MEM 3810.906250 1737219827.0489
MEM 3810.906250 1737219827.2058
MEM 3810.906250 1737219827.3577
MEM 3810.906250 1737219827.5224
MEM 3810.906250 1737219827.6720
MEM 3810.906250 1737219827.8220
MEM 3810.906250 1737219827.9677
MEM 3810.906250 1737219828.1082
MEM 3810.906250 1737219828.2583
MEM 3810.906250 1737219828.4139
MEM 3810.906250 1737219828.5605
MEM 3810.906250 1737219828.7187
MEM 3810.906250 1737219828.8725
MEM 3810.906250 1737219829.0210
MEM 3810.906250 1737219829.1767
MEM 3810.906250 1737219829.3215
MEM 3810.906250 1737219829.4891
MEM 3810.906250 1737219829.6448
MEM 3810.906250 1737219829.7995
MEM 3810.906250 1737219829.9484
MEM 3810.906250 1737219830.1128
MEM 3810.906250 1737219830.2577
MEM 3810.906250 1737219830.4099
MEM 3810.906250 1737219830.5634
MEM 3810.906250 1737219830.7120
MEM 3810.906250 1737219830.8676
MEM 3810.906250 1737219831.0149
MEM 3810.906250 1737219831.1723
MEM 3810.906250 1737219831.3275
MEM 3810.906250 1737219831.4921
MEM 3810.906250 1737219831.6358
MEM 3810.906250 1737219831.7865
MEM 3810.906250 1737219831.9371
MEM 3810.906250 1737219832.0906
MEM 3810.906250 1737219832.2386
MEM 3810.906250 1737219832.3916
MEM 3810.906250 1737219832.5443
MEM 3810.906250 1737219832.6937
MEM 3810.906250 1737219832.8427
MEM 3810.906250 1737219832.9905
MEM 3810.906250 1737219833.1443
MEM 3810.906250 1737219833.2944
MEM 3810.906250 1737219833.4470
MEM 3810.906250 1737219833.5977
MEM 3810.906250 1737219833.7581
MEM 3810.906250 1737219833.9151
MEM 3810.906250 1737219834.0675
MEM 3810.906250 1737219834.2176
MEM 3810.906250 1737219834.3648
MEM 3810.906250 1737219834.5185
MEM 3810.906250 1737219834.6687
MEM 3810.906250 1737219834.8239
MEM 3810.906250 1737219834.9765
MEM 3810.906250 1737219835.1256
MEM 3810.906250 1737219835.2858
MEM 3810.906250 1737219835.4422
MEM 3810.906250 1737219835.5901
MEM 3810.906250 1737219835.7498
