CMDLINE /Users/ahenry/miniconda3/envs/wind_forecasting_env/bin/python preprocessing_main.py --config ../../examples/inputs/preprocessing_inputs_awaken_new.yaml --reload_data --multiprocessor cf
MEM 0.046875 1737220472.0634
MEM 39.953125 1737220472.1732
MEM 60.078125 1737220472.2832
MEM 76.156250 1737220472.3962
MEM 103.562500 1737220472.5020
MEM 121.359375 1737220472.6091
MEM 137.765625 1737220472.7185
MEM 159.734375 1737220472.8234
MEM 180.578125 1737220472.9340
MEM 195.078125 1737220473.0437
MEM 211.484375 1737220473.1533
MEM 224.656250 1737220473.2629
MEM 245.843750 1737220473.3739
MEM 256.656250 1737220473.4838
MEM 264.890625 1737220473.5936
MEM 280.906250 1737220473.7035
MEM 292.125000 1737220473.8137
MEM 300.078125 1737220473.9234
MEM 311.046875 1737220474.0334
MEM 314.625000 1737220474.1432
MEM 555.593750 1737220474.2497
MEM 792.796875 1737220474.3613
MEM 948.906250 1737220474.4717
MEM 999.437500 1737220474.5936
MEM 1030.843750 1737220474.7025
MEM 1061.984375 1737220474.8126
MEM 1130.328125 1737220474.9448
MEM 1180.828125 1737220475.0586
MEM 1241.718750 1737220475.1681
MEM 1300.968750 1737220475.2817
MEM 1349.609375 1737220475.3961
MEM 1428.859375 1737220475.5626
MEM 1520.140625 1737220475.6775
MEM 1551.218750 1737220475.8056
MEM 1594.125000 1737220475.9307
MEM 1635.171875 1737220476.0654
MEM 1686.625000 1737220476.1988
MEM 1785.421875 1737220476.3099
MEM 1937.578125 1737220476.4240
MEM 2159.359375 1737220476.5345
MEM 2384.656250 1737220476.6501
MEM 2537.671875 1737220476.7611
MEM 2582.453125 1737220476.8982
MEM 2622.609375 1737220477.0117
MEM 2680.906250 1737220477.1199
MEM 2702.312500 1737220477.2291
MEM 2717.281250 1737220477.3362
MEM 2718.593750 1737220477.4542
MEM 2863.578125 1737220477.6095
MEM 2864.140625 1737220477.7550
MEM 2864.125000 1737220477.8987
MEM 2864.125000 1737220478.0454
MEM 2864.296875 1737220478.1956
MEM 2866.640625 1737220478.3343
MEM 2871.078125 1737220478.4678
MEM 2871.437500 1737220478.6093
MEM 2871.703125 1737220478.7506
MEM 2872.671875 1737220478.8901
MEM 2873.250000 1737220479.0381
MEM 2874.890625 1737220479.1915
MEM 2876.625000 1737220479.3400
MEM 2880.531250 1737220479.4854
MEM 2886.984375 1737220479.6272
MEM 2887.750000 1737220479.7736
MEM 2887.953125 1737220479.9169
MEM 2888.078125 1737220480.0650
MEM 2888.093750 1737220480.2178
MEM 2888.093750 1737220480.3665
MEM 2888.109375 1737220480.5207
MEM 2888.125000 1737220480.6751
MEM 2888.125000 1737220480.8351
MEM 2888.125000 1737220480.9941
MEM 2888.125000 1737220481.1501
MEM 2888.125000 1737220481.2979
MEM 2888.125000 1737220481.4495
MEM 2888.125000 1737220481.6097
MEM 2888.125000 1737220481.7647
MEM 2888.125000 1737220481.9176
MEM 2888.125000 1737220482.0668
MEM 2887.781250 1737220482.2227
MEM 2887.781250 1737220482.3726
MEM 2887.781250 1737220482.5286
MEM 2887.781250 1737220482.6811
MEM 2887.781250 1737220482.8331
MEM 2887.781250 1737220482.9815
MEM 2887.781250 1737220483.1336
MEM 2887.781250 1737220483.2875
MEM 2887.781250 1737220483.4342
MEM 2887.781250 1737220483.5839
MEM 2887.781250 1737220483.7502
MEM 2887.781250 1737220483.9145
MEM 2887.781250 1737220484.0637
MEM 2887.781250 1737220484.2156
MEM 2887.781250 1737220484.3648
MEM 2887.781250 1737220484.5230
MEM 2887.781250 1737220484.6742
MEM 2887.781250 1737220484.8252
MEM 2887.781250 1737220484.9735
MEM 2887.781250 1737220485.1277
MEM 2887.781250 1737220485.2844
MEM 2887.781250 1737220485.4360
MEM 2887.781250 1737220485.5864
MEM 2887.781250 1737220485.7463
MEM 2887.781250 1737220485.9012
MEM 2887.781250 1737220486.0472
MEM 2887.781250 1737220486.2049
MEM 2887.781250 1737220486.3624
MEM 2887.781250 1737220486.5167
MEM 2887.781250 1737220486.6770
MEM 2887.781250 1737220486.8391
MEM 2887.781250 1737220486.9939
MEM 2887.781250 1737220487.1457
MEM 2887.781250 1737220487.3053
MEM 2887.781250 1737220487.4551
MEM 2887.781250 1737220487.6179
MEM 2887.781250 1737220487.7686
MEM 2887.781250 1737220487.9198
MEM 2887.781250 1737220488.0834
MEM 2887.781250 1737220488.2371
MEM 2887.781250 1737220488.3954
MEM 2887.781250 1737220488.5528
MEM 2887.781250 1737220488.7132
MEM 2887.781250 1737220488.8642
MEM 2887.781250 1737220489.0171
MEM 2887.781250 1737220489.1778
MEM 2887.781250 1737220489.3226
MEM 2887.781250 1737220489.4795
MEM 2887.781250 1737220489.6292
MEM 2887.781250 1737220489.7798
MEM 2887.781250 1737220489.9296
MEM 2887.781250 1737220490.0867
MEM 2887.781250 1737220490.2372
MEM 2887.781250 1737220490.3913
MEM 2887.781250 1737220490.5444
MEM 2887.781250 1737220490.7004
MEM 2887.781250 1737220490.8509
MEM 2887.781250 1737220491.0129
MEM 2887.781250 1737220491.1648
MEM 2887.781250 1737220491.3177
MEM 2887.781250 1737220491.4663
MEM 2887.781250 1737220491.6235
MEM 2887.781250 1737220491.7856
MEM 2887.781250 1737220491.9353
MEM 2887.781250 1737220492.0928
MEM 2887.781250 1737220492.2435
MEM 2887.781250 1737220492.3991
MEM 2887.781250 1737220492.5562
MEM 2887.781250 1737220492.7077
MEM 2887.781250 1737220492.8597
MEM 2887.781250 1737220493.0098
MEM 2890.234375 1737220493.1633
MEM 2893.843750 1737220493.3152
MEM 2893.843750 1737220493.4698
MEM 2899.953125 1737220493.6238
MEM 2900.390625 1737220493.7777
MEM 2900.390625 1737220493.9272
MEM 2900.390625 1737220494.0816
MEM 2906.406250 1737220494.2324
MEM 2914.656250 1737220494.3780
MEM 2927.578125 1737220494.5259
MEM 2943.984375 1737220494.6766
MEM 2948.640625 1737220494.8374
MEM 2948.640625 1737220494.9898
MEM 2948.640625 1737220495.1459
MEM 2948.656250 1737220495.2967
MEM 2948.718750 1737220495.4394
MEM 2948.750000 1737220495.5749
MEM 2948.781250 1737220495.7120
MEM 2948.921875 1737220495.8477
MEM 2948.937500 1737220495.9872
MEM 2949.140625 1737220496.1350
MEM 2949.390625 1737220496.2859
MEM 2949.796875 1737220496.4435
MEM 2951.500000 1737220496.5900
MEM 2952.125000 1737220496.7418
MEM 2952.125000 1737220496.8912
MEM 2952.125000 1737220497.0551
MEM 2952.125000 1737220497.2089
MEM 2952.125000 1737220497.3618
MEM 2952.125000 1737220497.5120
MEM 2952.125000 1737220497.6621
MEM 2952.125000 1737220497.8072
MEM 2952.125000 1737220497.9587
MEM 2952.125000 1737220498.1114
MEM 2952.125000 1737220498.2614
MEM 2952.125000 1737220498.4115
MEM 2952.125000 1737220498.5617
MEM 2952.125000 1737220498.7220
MEM 2952.125000 1737220498.8704
MEM 2952.125000 1737220499.0278
MEM 2952.125000 1737220499.1790
MEM 2952.125000 1737220499.3357
MEM 2952.125000 1737220499.4859
MEM 2952.125000 1737220499.6380
MEM 2952.125000 1737220499.7919
MEM 2952.125000 1737220499.9475
MEM 2952.125000 1737220500.0985
MEM 2952.125000 1737220500.2504
MEM 2952.125000 1737220500.4167
MEM 2952.125000 1737220500.5704
MEM 2952.125000 1737220500.7256
MEM 2952.125000 1737220500.8788
MEM 2952.125000 1737220501.0321
MEM 2952.125000 1737220501.1830
MEM 2952.125000 1737220501.3557
MEM 2952.125000 1737220501.5072
MEM 2952.125000 1737220501.6747
MEM 2952.125000 1737220501.8265
MEM 2952.125000 1737220501.9778
MEM 2952.125000 1737220502.1341
MEM 2952.125000 1737220502.2880
MEM 2952.125000 1737220502.4373
MEM 2952.125000 1737220502.5921
MEM 2952.125000 1737220502.7521
MEM 2952.125000 1737220502.9041
MEM 2952.125000 1737220503.0597
MEM 2952.125000 1737220503.2224
MEM 2952.125000 1737220503.3800
MEM 2952.125000 1737220503.5344
MEM 2952.125000 1737220503.6897
MEM 2952.125000 1737220503.8390
MEM 2952.125000 1737220503.9903
MEM 2952.125000 1737220504.1375
MEM 2952.125000 1737220504.2817
MEM 2952.125000 1737220504.4322
MEM 2952.125000 1737220504.5746
MEM 2952.125000 1737220504.7374
MEM 2952.125000 1737220504.8913
MEM 2952.125000 1737220505.0411
MEM 2952.125000 1737220505.1981
MEM 2952.125000 1737220505.3469
MEM 2952.125000 1737220505.5007
MEM 2952.125000 1737220505.6520
MEM 2952.125000 1737220505.8077
MEM 2952.125000 1737220505.9607
MEM 2952.125000 1737220506.1204
MEM 2952.125000 1737220506.2801
MEM 2952.125000 1737220506.4322
MEM 2952.125000 1737220506.5939
MEM 2952.125000 1737220506.7515
MEM 2952.125000 1737220506.9025
MEM 2952.125000 1737220507.0499
MEM 2952.125000 1737220507.2121
MEM 2952.125000 1737220507.3633
MEM 2952.125000 1737220507.5134
MEM 2952.125000 1737220507.6697
MEM 2952.125000 1737220507.8262
MEM 2952.125000 1737220507.9802
MEM 2952.125000 1737220508.1320
MEM 2952.125000 1737220508.2827
